year,month,reg_id,disease,case_num,dea_num,inci_rate,mort_rate
2011,3,65000000,流行性感冒,30,0,0.1375,0
2011,3,65000000,手足口病,31,0,0.1421,0
2011,4,0,登革热,4,0,0.0003,0
2011,4,0,流行性感冒,5408,1,0.4033,0.0001
2011,4,0,手足口病,103767,44,7.7386,0.0033
2011,4,11000000,流行性感冒,15,0,0.0765,0
2011,4,11000000,手足口病,896,1,4.5685,0.0051
2011,4,12000000,流行性感冒,26,0,0.201,0
2011,4,12000000,手足口病,406,0,3.1379,0
2011,4,13000000,流行性感冒,1294,1,1.8009,0.0014
2011,4,13000000,手足口病,2090,1,2.9087,0.0014
2011,4,14000000,流行性感冒,73,0,0.2044,0
2011,4,14000000,手足口病,900,0,2.5202,0
2011,4,15000000,流行性感冒,36,0,0.1457,0
2011,4,15000000,手足口病,258,0,1.0443,0
2011,4,21000000,流行性感冒,12,0,0.0274,0
2011,4,21000000,手足口病,209,0,0.4778,0
2011,4,22000000,流行性感冒,21,0,0.0765,0
2011,4,22000000,手足口病,354,0,1.289,0
2011,4,23000000,流行性感冒,30,0,0.0783,0
2011,4,23000000,手足口病,92,0,0.2401,0
2011,4,31000000,流行性感冒,167,0,0.7255,0
2011,4,31000000,手足口病,2172,0,9.4356,0
2011,4,32000000,流行性感冒,137,0,0.1742,0
2011,4,32000000,手足口病,6597,3,8.3867,0.0038
2011,4,33000000,流行性感冒,201,0,0.3693,0
2011,4,33000000,手足口病,5490,2,10.0869,0.0037
2011,4,34000000,流行性感冒,353,0,0.5933,0
2011,4,34000000,手足口病,6747,0,11.3395,0
2011,4,35000000,登革热,3,0,0.0081,0
2011,4,35000000,流行性感冒,201,0,0.5448,0
2011,4,35000000,手足口病,3036,1,8.2289,0.0027
2011,4,36000000,流行性感冒,326,0,0.7315,0
2011,4,36000000,手足口病,4168,6,9.3521,0.0135
2011,4,37000000,流行性感冒,166,0,0.1733,0
2011,4,37000000,手足口病,6390,0,6.6706,0
2011,4,41000000,流行性感冒,508,0,0.5402,0
2011,4,41000000,手足口病,8431,1,8.9662,0.0011
2011,4,42000000,流行性感冒,140,0,0.2446,0
2011,4,42000000,手足口病,7302,5,12.7573,0.0087
2011,4,43000000,流行性感冒,447,0,0.6805,0
2011,4,43000000,手足口病,7012,4,10.6754,0.0061
2011,4,44000000,登革热,0,0,0,0
2011,4,44000000,流行性感冒,292,0,0.28,0
2011,4,44000000,手足口病,9050,0,8.6766,0
2011,4,45000000,流行性感冒,61,0,0.1325,0
2011,4,45000000,手足口病,12894,2,28.0143,0.0043
2011,4,46000000,流行性感冒,5,0,0.0577,0
2011,4,46000000,手足口病,2869,1,33.0854,0.0115
2011,4,50000000,流行性感冒,138,0,0.4784,0
2011,4,50000000,手足口病,2282,3,7.9109,0.0104
2011,4,51000000,流行性感冒,97,0,0.1206,0
2011,4,51000000,手足口病,3387,2,4.2117,0.0025
2011,4,52000000,流行性感冒,51,0,0.1468,0
2011,4,52000000,手足口病,2027,0,5.8337,0
2011,4,53000000,流行性感冒,60,0,0.1305,0
2011,4,53000000,手足口病,5821,12,12.6636,0.0261
2011,4,54000000,流行性感冒,64,0,2.1338,0
2011,4,54000000,手足口病,9,0,0.3001,0
2011,4,61000000,流行性感冒,34,0,0.0911,0
2011,4,61000000,手足口病,2419,0,6.4805,0
2011,4,62000000,登革热,1,0,0.0039,0
2011,4,62000000,流行性感冒,372,0,1.4545,0
2011,4,62000000,手足口病,219,0,0.8563,0
2011,4,63000000,流行性感冒,25,0,0.4443,0
2011,4,63000000,手足口病,24,0,0.4265,0
2011,4,64000000,流行性感冒,33,0,0.5237,0
2011,4,64000000,手足口病,83,0,1.3172,0
2011,4,65000000,流行性感冒,23,0,0.1054,0
2011,4,65000000,手足口病,133,0,0.6096,0
2011,5,0,登革热,8,0,0.0006,0
2011,5,0,流行性感冒,4117,0,0.307,0
2011,5,0,手足口病,234203,76,17.466,0.0057
2011,5,11000000,登革热,0,0,0,0
2011,5,11000000,流行性感冒,3,0,0.0153,0
2011,5,11000000,手足口病,3342,0,17.0401,0
2011,5,12000000,流行性感冒,11,0,0.085,0
2011,5,12000000,手足口病,2667,0,20.6131,0
2011,5,13000000,流行性感冒,1047,0,1.4571,0
2011,5,13000000,手足口病,8364,2,11.6402,0.0028
2011,5,14000000,流行性感冒,50,0,0.14,0
2011,5,14000000,手足口病,3849,1,10.7779,0.0028
2011,5,15000000,流行性感冒,25,0,0.1012,0
2011,5,15000000,手足口病,1122,1,4.5413,0.004
2011,5,21000000,流行性感冒,6,0,0.0137,0
2011,5,21000000,手足口病,776,0,1.7739,0
2011,5,22000000,流行性感冒,9,0,0.0328,0
2011,5,22000000,手足口病,1076,0,3.918,0
2011,5,23000000,流行性感冒,17,0,0.0444,0
2011,5,23000000,手足口病,397,1,1.0362,0.0026
2011,5,31000000,登革热,0,0,0,0
2011,5,31000000,流行性感冒,91,0,0.3953,0
2011,5,31000000,手足口病,4249,0,18.4585,0
2011,5,32000000,流行性感冒,52,0,0.0661,0
2011,5,32000000,手足口病,16241,4,20.6471,0.0051
2011,5,33000000,流行性感冒,143,0,0.2627,0
2011,5,33000000,手足口病,12076,4,22.1876,0.0073
2011,5,34000000,流行性感冒,273,0,0.4588,0
2011,5,34000000,手足口病,13725,4,23.0672,0.0067
2011,5,35000000,登革热,1,0,0.0027,0
2011,5,35000000,流行性感冒,174,0,0.4716,0
2011,5,35000000,手足口病,8201,1,22.2284,0.0027
2011,5,36000000,登革热,1,0,0.0022,0
2011,5,36000000,流行性感冒,277,0,0.6215,0
2011,5,36000000,手足口病,6580,10,14.7641,0.0224
2011,5,37000000,流行性感冒,128,0,0.1336,0
2011,5,37000000,手足口病,17607,3,18.3803,0.0031
2011,5,41000000,流行性感冒,435,0,0.4626,0
2011,5,41000000,手足口病,10677,1,11.3547,0.0011
2011,5,42000000,流行性感冒,156,0,0.2725,0
2011,5,42000000,手足口病,10834,6,18.9281,0.0105
2011,5,43000000,流行性感冒,360,0,0.5481,0
2011,5,43000000,手足口病,13286,3,20.2273,0.0046
2011,5,44000000,登革热,1,0,0.001,0
2011,5,44000000,流行性感冒,232,0,0.2224,0
2011,5,44000000,手足口病,37467,4,35.9213,0.0038
2011,5,45000000,流行性感冒,53,0,0.1152,0
2011,5,45000000,手足口病,26358,3,57.267,0.0065
2011,5,46000000,流行性感冒,5,0,0.0577,0
2011,5,46000000,手足口病,4437,3,51.1676,0.0346
2011,5,50000000,流行性感冒,83,0,0.2877,0
2011,5,50000000,手足口病,3994,9,13.8458,0.0312
2011,5,51000000,流行性感冒,85,0,0.1057,0
2011,5,51000000,手足口病,5760,2,7.1626,0.0025
2011,5,52000000,流行性感冒,52,0,0.1497,0
2011,5,52000000,手足口病,3615,5,10.4039,0.0144
2011,5,53000000,登革热,4,0,0.0087,0
2011,5,53000000,流行性感冒,99,0,0.2154,0
2011,5,53000000,手足口病,8647,4,18.8116,0.0087
2011,5,54000000,流行性感冒,20,0,0.6668,0
2011,5,54000000,手足口病,14,0,0.4668,0
2011,5,61000000,流行性感冒,44,0,0.1179,0
2011,5,61000000,手足口病,6356,5,17.0277,0.0134
2011,5,62000000,登革热,1,0,0.0039,0
2011,5,62000000,流行性感冒,144,0,0.563,0
2011,5,62000000,手足口病,936,0,3.6598,0
2011,5,63000000,流行性感冒,7,0,0.1244,0
2011,5,63000000,手足口病,100,0,1.7772,0
2011,5,64000000,流行性感冒,29,0,0.4602,0
2011,5,64000000,手足口病,492,0,7.8078,0
2011,5,65000000,流行性感冒,7,0,0.0321,0
2011,5,65000000,手足口病,958,0,4.3913,0
2011,6,0,登革热,6,0,0.0004,0
2011,6,0,流行性感冒,2951,1,0.2201,0.0001
2011,6,0,手足口病,303410,102,22.6272,0.0076
2011,6,11000000,登革热,1,0,0.0051,0
2011,6,11000000,流行性感冒,2,0,0.0102,0
2011,6,11000000,手足口病,6395,0,32.6066,0
2011,6,12000000,流行性感冒,3,0,0.0232,0
2011,6,12000000,手足口病,5902,4,45.6161,0.0309
2011,6,13000000,流行性感冒,747,1,1.0396,0.0014
2011,6,13000000,手足口病,14656,5,20.3968,0.007
2011,6,14000000,流行性感冒,33,0,0.0924,0
2011,6,14000000,手足口病,9034,1,25.2967,0.0028
2011,6,15000000,流行性感冒,19,0,0.0769,0
2011,6,15000000,手足口病,5195,4,21.027,0.0162
2011,6,21000000,流行性感冒,5,0,0.0114,0
2011,6,21000000,手足口病,3606,0,8.243,0
2011,6,22000000,流行性感冒,11,0,0.0401,0
2011,6,22000000,手足口病,4285,0,15.603,0
2011,6,23000000,流行性感冒,17,0,0.0444,0
2011,6,23000000,手足口病,2137,2,5.5778,0.0052
2011,6,31000000,流行性感冒,24,0,0.1043,0
2011,6,31000000,手足口病,6352,0,27.5944,0
2011,6,32000000,流行性感冒,12,0,0.0153,0
2011,6,32000000,手足口病,22353,4,28.4173,0.0051
2011,6,33000000,流行性感冒,89,0,0.1635,0
2011,6,33000000,手足口病,16434,5,30.1947,0.0092
2011,6,34000000,流行性感冒,188,0,0.316,0
2011,6,34000000,手足口病,14752,2,24.7932,0.0034
2011,6,35000000,登革热,0,0,0,0
2011,6,35000000,流行性感冒,151,0,0.4093,0
2011,6,35000000,手足口病,13257,2,35.9324,0.0054
2011,6,36000000,流行性感冒,208,0,0.4667,0
2011,6,36000000,手足口病,5708,1,12.8075,0.0022
2011,6,37000000,流行性感冒,74,0,0.0772,0
2011,6,37000000,手足口病,23727,1,24.769,0.001
2011,6,41000000,流行性感冒,309,0,0.3286,0
2011,6,41000000,手足口病,8522,8,9.0629,0.0085
2011,6,42000000,流行性感冒,113,0,0.1974,0
2011,6,42000000,手足口病,9365,3,16.3616,0.0052
2011,6,43000000,流行性感冒,290,0,0.4415,0
2011,6,43000000,手足口病,18854,6,28.7043,0.0091
2011,6,44000000,登革热,2,0,0.0019,0
2011,6,44000000,流行性感冒,155,0,0.1486,0
2011,6,44000000,手足口病,48204,8,46.2153,0.0077
2011,6,45000000,流行性感冒,37,0,0.0804,0
2011,6,45000000,手足口病,27110,5,58.9008,0.0109
2011,6,46000000,流行性感冒,8,0,0.0923,0
2011,6,46000000,手足口病,4904,4,56.553,0.0461
2011,6,50000000,流行性感冒,59,0,0.2045,0
2011,6,50000000,手足口病,3598,6,12.473,0.0208
2011,6,51000000,登革热,0,0,0,0
2011,6,51000000,流行性感冒,84,0,0.1045,0
2011,6,51000000,手足口病,6516,12,8.1026,0.0149
2011,6,52000000,流行性感冒,38,0,0.1094,0
2011,6,52000000,手足口病,3561,2,10.2485,0.0058
2011,6,53000000,登革热,3,0,0.0065,0
2011,6,53000000,流行性感冒,66,0,0.1436,0
2011,6,53000000,手足口病,6269,9,13.6382,0.0196
2011,6,54000000,手足口病,65,0,2.1672,0
2011,6,61000000,流行性感冒,26,0,0.0697,0
2011,6,61000000,手足口病,7568,4,20.2747,0.0107
2011,6,62000000,流行性感冒,157,0,0.6139,0
2011,6,62000000,手足口病,1786,2,6.9833,0.0078
2011,6,63000000,流行性感冒,4,0,0.0711,0
2011,6,63000000,手足口病,103,0,1.8306,0
2011,6,64000000,流行性感冒,21,0,0.3333,0
2011,6,64000000,手足口病,1336,0,21.2018,0
2011,6,65000000,流行性感冒,1,0,0.0046,0
2011,6,65000000,手足口病,1856,2,8.5076,0.0092
2011,7,0,登革热,12,0,0.0009,0
2011,7,0,流行性感冒,2589,0,0.1931,0
2011,7,0,手足口病,244150,89,18.2078,0.0066
2011,7,11000000,手足口病,5788,1,29.5117,0.0051
2011,7,12000000,流行性感冒,4,0,0.0309,0
2011,7,12000000,手足口病,6078,0,46.9764,0
2011,7,13000000,流行性感冒,659,0,0.9171,0
2011,7,13000000,手足口病,14111,8,19.6383,0.0111
2011,7,14000000,流行性感冒,31,0,0.0868,0
2011,7,14000000,手足口病,5579,1,15.6222,0.0028
2011,7,15000000,流行性感冒,17,0,0.0688,0
2011,7,15000000,手足口病,4476,3,18.1168,0.0121
2011,7,21000000,流行性感冒,5,0,0.0114,0
2011,7,21000000,手足口病,6606,1,15.1007,0.0023
2011,7,22000000,流行性感冒,7,0,0.0255,0
2011,7,22000000,手足口病,4971,2,18.1009,0.0073
2011,7,23000000,流行性感冒,9,0,0.0235,0
2011,7,23000000,手足口病,5195,5,13.5596,0.0131
2011,7,31000000,流行性感冒,23,0,0.0999,0
2011,7,31000000,手足口病,5327,1,23.1416,0.0043
2011,7,32000000,流行性感冒,17,0,0.0216,0
2011,7,32000000,手足口病,15652,3,19.8983,0.0038
2011,7,33000000,登革热,3,0,0.0055,0
2011,7,33000000,流行性感冒,93,0,0.1709,0
2011,7,33000000,手足口病,12581,4,23.1154,0.0073
2011,7,34000000,登革热,1,0,0.0017,0
2011,7,34000000,流行性感冒,126,0,0.2118,0
2011,7,34000000,手足口病,9583,2,16.1059,0.0034
2011,7,35000000,登革热,1,0,0.0027,0
2011,7,35000000,流行性感冒,105,0,0.2846,0
2011,7,35000000,手足口病,8217,3,22.2717,0.0081
2011,7,36000000,流行性感冒,178,0,0.3994,0
2011,7,36000000,手足口病,4241,1,9.5159,0.0022
2011,7,37000000,流行性感冒,70,0,0.0731,0
2011,7,37000000,手足口病,19809,3,20.679,0.0031
2011,7,41000000,流行性感冒,268,0,0.285,0
2011,7,41000000,手足口病,6015,6,6.3968,0.0064
2011,7,42000000,登革热,1,0,0.0017,0
2011,7,42000000,流行性感冒,104,0,0.1817,0
2011,7,42000000,手足口病,5338,4,9.326,0.007
2011,7,43000000,登革热,1,0,0.0015,0
2011,7,43000000,流行性感冒,266,0,0.405,0
2011,7,43000000,手足口病,14566,5,22.176,0.0076
2011,7,44000000,登革热,2,0,0.0019,0
2011,7,44000000,流行性感冒,138,0,0.1323,0
2011,7,44000000,手足口病,45055,3,43.1962,0.0029
2011,7,45000000,流行性感冒,48,0,0.1043,0
2011,7,45000000,手足口病,19234,4,41.7889,0.0087
2011,7,46000000,登革热,2,0,0.0231,0
2011,7,46000000,流行性感冒,12,0,0.1384,0
2011,7,46000000,手足口病,5029,4,57.9945,0.0461
2011,7,50000000,流行性感冒,40,0,0.1387,0
2011,7,50000000,手足口病,1535,6,5.3213,0.0208
2011,7,51000000,流行性感冒,116,0,0.1442,0
2011,7,51000000,手足口病,4202,4,5.2252,0.005
2011,7,52000000,流行性感冒,34,0,0.0979,0
2011,7,52000000,手足口病,2690,6,7.7418,0.0173
2011,7,53000000,登革热,1,0,0.0022,0
2011,7,53000000,流行性感冒,61,0,0.1327,0
2011,7,53000000,手足口病,3362,5,7.314,0.0109
2011,7,54000000,手足口病,76,0,2.5339,0
2011,7,61000000,流行性感冒,34,0,0.0911,0
2011,7,61000000,手足口病,4771,1,12.7815,0.0027
2011,7,62000000,流行性感冒,97,0,0.3793,0
2011,7,62000000,手足口病,1441,0,5.6344,0
2011,7,63000000,流行性感冒,5,0,0.0889,0
2011,7,63000000,手足口病,81,0,1.4396,0
2011,7,64000000,流行性感冒,22,0,0.3491,0
2011,7,64000000,手足口病,1542,3,24.4709,0.0476
2011,7,65000000,手足口病,999,0,4.5792,0
2011,8,0,登革热,20,0,0.0015,0
2011,8,0,流行性感冒,3170,0,0.2364,0
2011,8,0,手足口病,124313,42,9.2708,0.0031
2011,8,11000000,流行性感冒,3,0,0.0153,0
2011,8,11000000,手足口病,3721,0,18.9725,0
2011,8,12000000,流行性感冒,8,0,0.0618,0
2011,8,12000000,手足口病,2434,1,18.8122,0.0077
2011,8,13000000,登革热,1,0,0.0014,0
2011,8,13000000,流行性感冒,705,0,0.9812,0
2011,8,13000000,手足口病,8342,1,11.6096,0.0014
2011,8,14000000,流行性感冒,46,0,0.1288,0
2011,8,14000000,手足口病,2440,0,6.8324,0
2011,8,15000000,登革热,0,0,0,0
2011,8,15000000,流行性感冒,20,0,0.081,0
2011,8,15000000,手足口病,1817,0,7.3544,0
2011,8,21000000,流行性感冒,2,0,0.0046,0
2011,8,21000000,手足口病,3766,1,8.6087,0.0023
2011,8,22000000,流行性感冒,6,0,0.0218,0
2011,8,22000000,手足口病,3214,1,11.7032,0.0036
2011,8,23000000,流行性感冒,4,0,0.0104,0
2011,8,23000000,手足口病,3549,6,9.2634,0.0157
2011,8,31000000,登革热,0,0,0,0
2011,8,31000000,流行性感冒,32,0,0.139,0
2011,8,31000000,手足口病,2211,0,9.605,0
2011,8,32000000,流行性感冒,36,0,0.0458,0
2011,8,32000000,手足口病,6303,1,8.013,0.0013
2011,8,33000000,登革热,4,0,0.0073,0
2011,8,33000000,流行性感冒,100,0,0.1837,0
2011,8,33000000,手足口病,5100,3,9.3704,0.0055
2011,8,34000000,流行性感冒,140,0,0.2353,0
2011,8,34000000,手足口病,5467,0,9.1882,0
2011,8,35000000,登革热,2,0,0.0054,0
2011,8,35000000,流行性感冒,117,0,0.3171,0
2011,8,35000000,手足口病,4440,0,12.0344,0
2011,8,36000000,流行性感冒,312,0,0.7001,0
2011,8,36000000,手足口病,2429,0,5.4501,0
2011,8,37000000,流行性感冒,85,0,0.0887,0
2011,8,37000000,手足口病,9362,2,9.7732,0.0021
2011,8,41000000,流行性感冒,432,0,0.4594,0
2011,8,41000000,手足口病,3983,1,4.2358,0.0011
2011,8,42000000,流行性感冒,260,0,0.4542,0
2011,8,42000000,手足口病,2185,1,3.8174,0.0017
2011,8,43000000,登革热,4,0,0.0061,0
2011,8,43000000,流行性感冒,313,0,0.4765,0
2011,8,43000000,手足口病,6074,2,9.2474,0.003
2011,8,44000000,登革热,3,0,0.0029,0
2011,8,44000000,流行性感冒,121,0,0.116,0
2011,8,44000000,手足口病,26281,5,25.1968,0.0048
2011,8,45000000,登革热,2,0,0.0043,0
2011,8,45000000,流行性感冒,28,0,0.0608,0
2011,8,45000000,手足口病,9105,2,19.7821,0.0043
2011,8,46000000,登革热,1,0,0.0115,0
2011,8,46000000,流行性感冒,6,0,0.0692,0
2011,8,46000000,手足口病,3620,3,41.7459,0.0346
2011,8,50000000,流行性感冒,62,0,0.2149,0
2011,8,50000000,手足口病,539,1,1.8685,0.0035
2011,8,51000000,登革热,1,0,0.0012,0
2011,8,51000000,流行性感冒,83,0,0.1032,0
2011,8,51000000,手足口病,1739,3,2.1624,0.0037
2011,8,52000000,流行性感冒,53,0,0.1525,0
2011,8,52000000,手足口病,1258,2,3.6205,0.0058
2011,8,53000000,登革热,2,0,0.0044,0
2011,8,53000000,流行性感冒,62,0,0.1349,0
2011,8,53000000,手足口病,1416,2,3.0805,0.0044
2011,8,54000000,手足口病,21,0,0.7002,0
2011,8,61000000,流行性感冒,45,0,0.1206,0
2011,8,61000000,手足口病,1748,3,4.6829,0.008
2011,8,62000000,流行性感冒,72,0,0.2815,0
2011,8,62000000,手足口病,429,0,1.6774,0
2011,8,63000000,流行性感冒,5,0,0.0889,0
2011,8,63000000,手足口病,38,0,0.6753,0
2011,8,64000000,流行性感冒,10,0,0.1587,0
2011,8,64000000,手足口病,733,1,11.6324,0.0159
2011,8,65000000,流行性感冒,2,0,0.0092,0
2011,8,65000000,手足口病,549,0,2.5165,0
2011,9,0,登革热,19,0,0.0014,0
2011,9,0,流行性感冒,4203,0,0.3134,0
2011,9,0,手足口病,118422,31,8.8315,0.0023
2011,9,11000000,登革热,1,0,0.0051,0
2011,9,11000000,流行性感冒,4,0,0.0204,0
2011,9,11000000,手足口病,2701,1,13.7718,0.0051
2011,9,12000000,流行性感冒,17,0,0.1314,0
2011,9,12000000,手足口病,1305,0,10.0863,0
2011,9,13000000,流行性感冒,1161,0,1.6158,0
2011,9,13000000,手足口病,6157,0,8.5687,0
2011,9,14000000,流行性感冒,94,0,0.2632,0
2011,9,14000000,手足口病,2110,1,5.9084,0.0028
2011,9,15000000,流行性感冒,50,0,0.2024,0
2011,9,15000000,手足口病,2275,1,9.2082,0.004
2011,9,21000000,流行性感冒,16,0,0.0366,0
2011,9,21000000,手足口病,1696,0,3.8769,0
2011,9,22000000,流行性感冒,20,0,0.0728,0
2011,9,22000000,手足口病,2668,0,9.715,0
2011,9,23000000,流行性感冒,12,0,0.0313,0
2011,9,23000000,手足口病,1811,1,4.7269,0.0026
2011,9,31000000,登革热,1,0,0.0043,0
2011,9,31000000,流行性感冒,18,0,0.0782,0
2011,9,31000000,手足口病,2377,0,10.3262,0
2011,9,32000000,流行性感冒,52,0,0.0661,0
2011,9,32000000,手足口病,7282,0,9.2576,0
2011,9,33000000,流行性感冒,98,0,0.1801,0
2011,9,33000000,手足口病,5001,0,9.1885,0
2011,9,34000000,流行性感冒,210,0,0.3529,0
2011,9,34000000,手足口病,5337,1,8.9697,0.0017
2011,9,35000000,登革热,3,0,0.0081,0
2011,9,35000000,流行性感冒,131,0,0.3551,0
2011,9,35000000,手足口病,4287,1,11.6197,0.0027
2011,9,36000000,登革热,1,0,0.0022,0
2011,9,36000000,流行性感冒,300,0,0.6731,0
2011,9,36000000,手足口病,2774,2,6.2242,0.0045
2011,9,37000000,流行性感冒,149,0,0.1555,0
2011,9,37000000,手足口病,4116,0,4.2968,0
2011,9,41000000,流行性感冒,486,0,0.5168,0
2011,9,41000000,手足口病,3719,2,3.9551,0.0021
2011,9,42000000,登革热,1,0,0.0017,0
2011,9,42000000,流行性感冒,187,0,0.3267,0
2011,9,42000000,手足口病,3106,0,5.4265,0
2011,9,43000000,登革热,1,0,0.0015,0
2011,9,43000000,流行性感冒,395,0,0.6014,0
2011,9,43000000,手足口病,7964,1,12.1248,0.0015
2011,9,44000000,登革热,7,0,0.0067,0
2011,9,44000000,流行性感冒,162,0,0.1553,0
2011,9,44000000,手足口病,27348,3,26.2197,0.0029
2011,9,45000000,流行性感冒,50,0,0.1086,0
2011,9,45000000,手足口病,10742,6,23.3387,0.013
2011,9,46000000,流行性感冒,7,0,0.0807,0
2011,9,46000000,手足口病,5782,5,66.6781,0.0577
2011,9,50000000,流行性感冒,98,0,0.3397,0
2011,9,50000000,手足口病,456,0,1.5808,0
2011,9,51000000,登革热,2,0,0.0025,0
2011,9,51000000,流行性感冒,109,0,0.1355,0
2011,9,51000000,手足口病,1799,0,2.2371,0
2011,9,52000000,流行性感冒,69,0,0.1986,0
2011,9,52000000,手足口病,919,1,2.6449,0.0029
2011,9,53000000,登革热,2,0,0.0044,0
2011,9,53000000,流行性感冒,56,0,0.1218,0
2011,9,53000000,手足口病,1304,2,2.8369,0.0044
2011,9,54000000,流行性感冒,2,0,0.0667,0
2011,9,54000000,手足口病,24,0,0.8002,0
2011,9,61000000,流行性感冒,78,0,0.209,0
2011,9,61000000,手足口病,1888,1,5.0579,0.0027
2011,9,62000000,流行性感冒,145,0,0.567,0
2011,9,62000000,手足口病,530,2,2.0723,0.0078
2011,9,63000000,流行性感冒,3,0,0.0533,0
2011,9,63000000,手足口病,30,0,0.5332,0
2011,9,64000000,流行性感冒,23,0,0.365,0
2011,9,64000000,手足口病,464,0,7.3635,0
2011,9,65000000,流行性感冒,1,0,0.0046,0
2011,9,65000000,手足口病,450,0,2.0627,0
2011,10,0,登革热,34,0,0.0025,0
2011,10,0,流行性感冒,5548,0,0.4137,0
2011,10,0,手足口病,125510,37,9.3601,0.0028
2011,10,11000000,登革热,1,0,0.0051,0
2011,10,11000000,流行性感冒,3,0,0.0153,0
2011,10,11000000,手足口病,2812,1,14.3377,0.0051
2011,10,12000000,流行性感冒,9,0,0.0696,0
2011,10,12000000,手足口病,1186,0,9.1665,0
2011,10,13000000,流行性感冒,1667,0,2.32,0
2011,10,13000000,手足口病,6346,1,8.8317,0.0014
2011,10,14000000,流行性感冒,197,0,0.5516,0
2011,10,14000000,手足口病,2466,1,6.9052,0.0028
2011,10,15000000,流行性感冒,44,0,0.1781,0
2011,10,15000000,手足口病,3106,0,12.5717,0
2011,10,21000000,流行性感冒,18,0,0.0411,0
2011,10,21000000,手足口病,1230,0,2.8117,0
2011,10,22000000,流行性感冒,24,0,0.0874,0
2011,10,22000000,手足口病,1544,1,5.6222,0.0036
2011,10,23000000,登革热,1,0,0.0026,0
2011,10,23000000,流行性感冒,15,0,0.0392,0
2011,10,23000000,手足口病,1116,1,2.9129,0.0026
2011,10,31000000,流行性感冒,28,0,0.1216,0
2011,10,31000000,手足口病,2727,1,11.8466,0.0043
2011,10,32000000,登革热,2,0,0.0025,0
2011,10,32000000,流行性感冒,54,0,0.0687,0
2011,10,32000000,手足口病,8600,0,10.9331,0
2011,10,33000000,登革热,2,0,0.0037,0
2011,10,33000000,流行性感冒,125,0,0.2297,0
2011,10,33000000,手足口病,6212,1,11.4135,0.0018
2011,10,34000000,流行性感冒,289,0,0.4857,0
2011,10,34000000,手足口病,6043,4,10.1563,0.0067
2011,10,35000000,流行性感冒,192,0,0.5204,0
2011,10,35000000,手足口病,4385,1,11.8853,0.0027
2011,10,36000000,流行性感冒,292,0,0.6552,0
2011,10,36000000,手足口病,2845,3,6.3835,0.0067
2011,10,37000000,流行性感冒,200,0,0.2088,0
2011,10,37000000,手足口病,3061,0,3.1954,0
2011,10,41000000,流行性感冒,644,0,0.6849,0
2011,10,41000000,手足口病,3867,2,4.1125,0.0021
2011,10,42000000,登革热,1,0,0.0017,0
2011,10,42000000,流行性感冒,281,0,0.4909,0
2011,10,42000000,手足口病,4378,1,7.6488,0.0017
2011,10,43000000,流行性感冒,394,0,0.5998,0
2011,10,43000000,手足口病,8560,4,13.0322,0.0061
2011,10,44000000,登革热,26,0,0.0249,0
2011,10,44000000,流行性感冒,157,0,0.1505,0
2011,10,44000000,手足口病,26453,2,25.3617,0.0019
2011,10,45000000,流行性感冒,94,0,0.2042,0
2011,10,45000000,手足口病,9380,1,20.3795,0.0022
2011,10,46000000,流行性感冒,5,0,0.0577,0
2011,10,46000000,手足口病,7997,5,92.2216,0.0577
2011,10,50000000,流行性感冒,94,0,0.3259,0
2011,10,50000000,手足口病,1315,0,4.5587,0
2011,10,51000000,流行性感冒,117,0,0.1455,0
2011,10,51000000,手足口病,3454,3,4.295,0.0037
2011,10,52000000,流行性感冒,83,0,0.2389,0
2011,10,52000000,手足口病,1224,1,3.5227,0.0029
2011,10,53000000,登革热,0,0,0,0
2011,10,53000000,流行性感冒,60,0,0.1305,0
2011,10,53000000,手足口病,1479,1,3.2176,0.0022
2011,10,54000000,流行性感冒,3,0,0.1,0
2011,10,54000000,手足口病,37,0,1.2336,0
2011,10,61000000,登革热,1,0,0.0027,0
2011,10,61000000,流行性感冒,133,0,0.3563,0
2011,10,61000000,手足口病,2035,0,5.4518,0
2011,10,62000000,流行性感冒,280,0,1.0948,0
2011,10,62000000,手足口病,562,1,2.1974,0.0039
2011,10,63000000,流行性感冒,11,0,0.1955,0
2011,10,63000000,手足口病,68,0,1.2085,0
2011,10,64000000,流行性感冒,31,0,0.492,0
2011,10,64000000,手足口病,552,1,8.76,0.0159
2011,10,65000000,流行性感冒,4,0,0.0183,0
2011,10,65000000,手足口病,470,0,2.1544,0
2011,11,0,登革热,12,0,0.0009,0
2011,11,0,流行性感冒,7242,0,0.5401,0
2011,11,0,手足口病,168797,41,12.5882,0.0031
2011,11,11000000,登革热,0,0,0,0
2011,11,11000000,流行性感冒,4,0,0.0204,0
2011,11,11000000,手足口病,3313,0,16.8922,0
2011,11,12000000,流行性感冒,12,0,0.0927,0
2011,11,12000000,手足口病,1551,0,11.9876,0
2011,11,13000000,流行性感冒,1929,0,2.6846,0
2011,11,13000000,手足口病,7594,1,10.5686,0.0014
2011,11,14000000,流行性感冒,332,0,0.9297,0
2011,11,14000000,手足口病,2584,0,7.2356,0
2011,11,15000000,流行性感冒,66,0,0.2671,0
2011,11,15000000,手足口病,3165,0,12.8105,0
2011,11,21000000,流行性感冒,46,0,0.1052,0
2011,11,21000000,手足口病,1214,1,2.7751,0.0023
2011,11,22000000,流行性感冒,40,0,0.1457,0
