year,month,reg_id,dis_name,pro_name,case_num,dea_num,inci_rate,mort_rate
2012,11,50000000,手足口病,不详,1,0,0.0034,0
2012,11,50000000,手足口病,其它,6,0,0.0206,0
2012,12,50000000,登革热,其它,1,0,0.0034,0
2012,12,50000000,流行性感冒,幼托儿童,13,0,0.0445,0
2012,12,50000000,流行性感冒,散居儿童,22,0,0.0754,0
2012,12,50000000,流行性感冒,学生,16,0,0.0548,0
2012,12,50000000,流行性感冒,教师,1,0,0.0034,0
2012,12,50000000,流行性感冒,商业服务,3,0,0.0103,0
2012,12,50000000,流行性感冒,工人,4,0,0.0137,0
2012,12,50000000,流行性感冒,民工,3,0,0.0103,0
2012,12,50000000,流行性感冒,农民,98,0,0.3357,0
2012,12,50000000,流行性感冒,离退人员,2,0,0.0069,0
2012,12,50000000,流行性感冒,家务及待业,3,0,0.0103,0
2012,12,50000000,流行性感冒,不详,1,0,0.0034,0
2012,12,50000000,流行性感冒,其它,2,0,0.0069,0
2012,12,50000000,手足口病,幼托儿童,903,0,3.0935,0
2012,12,50000000,手足口病,散居儿童,1939,0,6.6427,0
2012,12,50000000,手足口病,学生,94,0,0.322,0
2012,12,50000000,手足口病,教师,3,0,0.0103,0
2012,12,50000000,手足口病,医务人员,1,0,0.0034,0
2012,12,50000000,手足口病,工人,2,0,0.0069,0
2012,12,50000000,手足口病,农民,1,0,0.0034,0
2012,12,50000000,手足口病,家务及待业,1,0,0.0034,0
2012,12,50000000,手足口病,不详,2,0,0.0069,0
2012,12,50000000,手足口病,其它,5,0,0.0171,0
2012,0,51000000,登革热,农民,1,0,0.0012,0
2012,0,51000000,登革热,其它,2,0,0.0025,0
2012,0,51000000,流行性感冒,幼托儿童,239,0,0.2969,0
2012,0,51000000,流行性感冒,散居儿童,411,0,0.5106,0
2012,0,51000000,流行性感冒,学生,495,0,0.6149,0
2012,0,51000000,流行性感冒,教师,13,0,0.0161,0
2012,0,51000000,流行性感冒,餐饮食品业,3,0,0.0037,0
2012,0,51000000,流行性感冒,商业服务,19,0,0.0236,0
2012,0,51000000,流行性感冒,医务人员,22,0,0.0273,0
2012,0,51000000,流行性感冒,工人,24,0,0.0298,0
2012,0,51000000,流行性感冒,民工,12,0,0.0149,0
2012,0,51000000,流行性感冒,农民,942,0,1.1702,0
2012,0,51000000,流行性感冒,牧民,6,0,0.0075,0
2012,0,51000000,流行性感冒,渔(船)民,1,0,0.0012,0
2012,0,51000000,流行性感冒,干部职员,19,0,0.0236,0
2012,0,51000000,流行性感冒,离退人员,23,0,0.0286,0
2012,0,51000000,流行性感冒,家务及待业,116,0,0.1441,0
2012,0,51000000,流行性感冒,不详,50,0,0.0621,0
2012,0,51000000,流行性感冒,其它,60,0,0.0745,0
2012,0,51000000,手足口病,幼托儿童,17099,2,21.241,0.0025
2012,0,51000000,手足口病,散居儿童,33026,18,41.0261,0.0224
2012,0,51000000,手足口病,学生,1337,0,1.6609,0
2012,0,51000000,手足口病,教师,13,0,0.0161,0
2012,0,51000000,手足口病,保育员及保姆,1,0,0.0012,0
2012,0,51000000,手足口病,餐饮食品业,1,0,0.0012,0
2012,0,51000000,手足口病,商业服务,10,0,0.0124,0
2012,0,51000000,手足口病,医务人员,4,0,0.005,0
2012,0,51000000,手足口病,工人,6,0,0.0075,0
2012,0,51000000,手足口病,民工,1,0,0.0012,0
2012,0,51000000,手足口病,农民,88,0,0.1093,0
2012,0,51000000,手足口病,牧民,1,0,0.0012,0
2012,0,51000000,手足口病,干部职员,6,0,0.0075,0
2012,0,51000000,手足口病,离退人员,1,0,0.0012,0
2012,0,51000000,手足口病,家务及待业,35,0,0.0435,0
2012,0,51000000,手足口病,不详,53,0,0.0658,0
2012,0,51000000,手足口病,其它,112,0,0.1391,0
2012,1,51000000,流行性感冒,幼托儿童,18,0,0.0224,0
2012,1,51000000,流行性感冒,散居儿童,47,0,0.0584,0
2012,1,51000000,流行性感冒,学生,44,0,0.0547,0
2012,1,51000000,流行性感冒,教师,1,0,0.0012,0
2012,1,51000000,流行性感冒,餐饮食品业,1,0,0.0012,0
2012,1,51000000,流行性感冒,商业服务,1,0,0.0012,0
2012,1,51000000,流行性感冒,工人,2,0,0.0025,0
2012,1,51000000,流行性感冒,民工,3,0,0.0037,0
2012,1,51000000,流行性感冒,农民,78,0,0.0969,0
2012,1,51000000,流行性感冒,干部职员,1,0,0.0012,0
2012,1,51000000,流行性感冒,离退人员,3,0,0.0037,0
2012,1,51000000,流行性感冒,家务及待业,21,0,0.0261,0
2012,1,51000000,流行性感冒,不详,8,0,0.0099,0
2012,1,51000000,流行性感冒,其它,4,0,0.005,0
2012,1,51000000,手足口病,幼托儿童,406,0,0.5043,0
2012,1,51000000,手足口病,散居儿童,1334,1,1.6571,0.0012
2012,1,51000000,手足口病,学生,56,0,0.0696,0
2012,1,51000000,手足口病,商业服务,1,0,0.0012,0
2012,1,51000000,手足口病,农民,5,0,0.0062,0
2012,1,51000000,手足口病,干部职员,1,0,0.0012,0
2012,1,51000000,手足口病,家务及待业,1,0,0.0012,0
2012,1,51000000,手足口病,其它,2,0,0.0025,0
2012,2,51000000,流行性感冒,幼托儿童,67,0,0.0832,0
2012,2,51000000,流行性感冒,散居儿童,55,0,0.0683,0
2012,2,51000000,流行性感冒,学生,173,0,0.2149,0
2012,2,51000000,流行性感冒,教师,1,0,0.0012,0
2012,2,51000000,流行性感冒,餐饮食品业,1,0,0.0012,0
2012,2,51000000,流行性感冒,商业服务,2,0,0.0025,0
2012,2,51000000,流行性感冒,医务人员,3,0,0.0037,0
2012,2,51000000,流行性感冒,工人,1,0,0.0012,0
2012,2,51000000,流行性感冒,民工,1,0,0.0012,0
2012,2,51000000,流行性感冒,农民,86,0,0.1068,0
2012,2,51000000,流行性感冒,干部职员,7,0,0.0087,0
2012,2,51000000,流行性感冒,离退人员,3,0,0.0037,0
2012,2,51000000,流行性感冒,家务及待业,35,0,0.0435,0
2012,2,51000000,流行性感冒,不详,6,0,0.0075,0
2012,2,51000000,流行性感冒,其它,6,0,0.0075,0
2012,2,51000000,手足口病,幼托儿童,562,0,0.6981,0
2012,2,51000000,手足口病,散居儿童,1096,0,1.3615,0
2012,2,51000000,手足口病,学生,38,0,0.0472,0
2012,2,51000000,手足口病,农民,3,0,0.0037,0
2012,2,51000000,手足口病,家务及待业,1,0,0.0012,0
2012,2,51000000,手足口病,不详,4,0,0.005,0
2012,3,51000000,登革热,其它,1,0,0.0012,0
2012,3,51000000,流行性感冒,幼托儿童,60,0,0.0745,0
2012,3,51000000,流行性感冒,散居儿童,41,0,0.0509,0
2012,3,51000000,流行性感冒,学生,102,0,0.1267,0
2012,3,51000000,流行性感冒,教师,1,0,0.0012,0
2012,3,51000000,流行性感冒,餐饮食品业,1,0,0.0012,0
2012,3,51000000,流行性感冒,商业服务,3,0,0.0037,0
2012,3,51000000,流行性感冒,医务人员,5,0,0.0062,0
2012,3,51000000,流行性感冒,工人,3,0,0.0037,0
2012,3,51000000,流行性感冒,民工,3,0,0.0037,0
2012,3,51000000,流行性感冒,农民,81,0,0.1006,0
2012,3,51000000,流行性感冒,干部职员,3,0,0.0037,0
2012,3,51000000,流行性感冒,离退人员,1,0,0.0012,0
2012,3,51000000,流行性感冒,家务及待业,16,0,0.0199,0
2012,3,51000000,流行性感冒,不详,15,0,0.0186,0
2012,3,51000000,流行性感冒,其它,19,0,0.0236,0
2012,3,51000000,手足口病,幼托儿童,1775,0,2.205,0
2012,3,51000000,手足口病,散居儿童,2347,0,2.9155,0
2012,3,51000000,手足口病,学生,77,0,0.0957,0
2012,3,51000000,手足口病,商业服务,1,0,0.0012,0
2012,3,51000000,手足口病,工人,1,0,0.0012,0
2012,3,51000000,手足口病,农民,5,0,0.0062,0
2012,3,51000000,手足口病,不详,5,0,0.0062,0
2012,3,51000000,手足口病,其它,4,0,0.005,0
2012,4,51000000,流行性感冒,幼托儿童,15,0,0.0186,0
2012,4,51000000,流行性感冒,散居儿童,25,0,0.0311,0
2012,4,51000000,流行性感冒,学生,26,0,0.0323,0
2012,4,51000000,流行性感冒,教师,1,0,0.0012,0
2012,4,51000000,流行性感冒,医务人员,2,0,0.0025,0
2012,4,51000000,流行性感冒,工人,4,0,0.005,0
2012,4,51000000,流行性感冒,农民,66,0,0.082,0
2012,4,51000000,流行性感冒,离退人员,1,0,0.0012,0
2012,4,51000000,流行性感冒,家务及待业,4,0,0.005,0
2012,4,51000000,流行性感冒,不详,2,0,0.0025,0
2012,4,51000000,流行性感冒,其它,2,0,0.0025,0
2012,4,51000000,手足口病,幼托儿童,2666,0,3.3118,0
2012,4,51000000,手足口病,散居儿童,3530,4,4.3851,0.005
2012,4,51000000,手足口病,学生,142,0,0.1764,0
2012,4,51000000,手足口病,教师,3,0,0.0037,0
2012,4,51000000,手足口病,医务人员,1,0,0.0012,0
2012,4,51000000,手足口病,农民,9,0,0.0112,0
2012,4,51000000,手足口病,家务及待业,6,0,0.0075,0
2012,4,51000000,手足口病,不详,9,0,0.0112,0
2012,4,51000000,手足口病,其它,11,0,0.0137,0
2012,5,51000000,流行性感冒,幼托儿童,13,0,0.0161,0
2012,5,51000000,流行性感冒,散居儿童,16,0,0.0199,0
2012,5,51000000,流行性感冒,学生,12,0,0.0149,0
2012,5,51000000,流行性感冒,教师,1,0,0.0012,0
2012,5,51000000,流行性感冒,工人,1,0,0.0012,0
2012,5,51000000,流行性感冒,民工,1,0,0.0012,0
2012,5,51000000,流行性感冒,农民,54,0,0.0671,0
2012,5,51000000,流行性感冒,家务及待业,2,0,0.0025,0
2012,5,51000000,流行性感冒,不详,2,0,0.0025,0
2012,5,51000000,流行性感冒,其它,3,0,0.0037,0
2012,5,51000000,手足口病,幼托儿童,3655,0,4.5404,0
2012,5,51000000,手足口病,散居儿童,4613,4,5.7304,0.005
2012,5,51000000,手足口病,学生,260,0,0.323,0
2012,5,51000000,手足口病,教师,2,0,0.0025,0
2012,5,51000000,手足口病,农民,9,0,0.0112,0
2012,5,51000000,手足口病,牧民,1,0,0.0012,0
2012,5,51000000,手足口病,家务及待业,7,0,0.0087,0
2012,5,51000000,手足口病,不详,12,0,0.0149,0
2012,5,51000000,手足口病,其它,17,0,0.0211,0
2012,6,51000000,流行性感冒,幼托儿童,8,0,0.0099,0
2012,6,51000000,流行性感冒,散居儿童,17,0,0.0211,0
2012,6,51000000,流行性感冒,学生,14,0,0.0174,0
2012,6,51000000,流行性感冒,教师,2,0,0.0025,0
2012,6,51000000,流行性感冒,医务人员,1,0,0.0012,0
2012,6,51000000,流行性感冒,工人,1,0,0.0012,0
2012,6,51000000,流行性感冒,农民,52,0,0.0646,0
2012,6,51000000,流行性感冒,牧民,3,0,0.0037,0
2012,6,51000000,流行性感冒,离退人员,2,0,0.0025,0
2012,6,51000000,流行性感冒,家务及待业,1,0,0.0012,0
2012,6,51000000,流行性感冒,不详,2,0,0.0025,0
2012,6,51000000,流行性感冒,其它,3,0,0.0037,0
2012,6,51000000,手足口病,幼托儿童,2635,2,3.2733,0.0025
2012,6,51000000,手足口病,散居儿童,4701,2,5.8397,0.0025
2012,6,51000000,手足口病,学生,248,0,0.3081,0
2012,6,51000000,手足口病,教师,2,0,0.0025,0
2012,6,51000000,手足口病,商业服务,2,0,0.0025,0
2012,6,51000000,手足口病,工人,1,0,0.0012,0
2012,6,51000000,手足口病,农民,14,0,0.0174,0
2012,6,51000000,手足口病,干部职员,1,0,0.0012,0
2012,6,51000000,手足口病,离退人员,1,0,0.0012,0
2012,6,51000000,手足口病,家务及待业,5,0,0.0062,0
2012,6,51000000,手足口病,不详,10,0,0.0124,0
2012,6,51000000,手足口病,其它,32,0,0.0398,0
2012,7,51000000,流行性感冒,幼托儿童,11,0,0.0137,0
2012,7,51000000,流行性感冒,散居儿童,68,0,0.0845,0
2012,7,51000000,流行性感冒,学生,27,0,0.0335,0
2012,7,51000000,流行性感冒,教师,1,0,0.0012,0
2012,7,51000000,流行性感冒,商业服务,6,0,0.0075,0
2012,7,51000000,流行性感冒,医务人员,4,0,0.005,0
2012,7,51000000,流行性感冒,工人,7,0,0.0087,0
2012,7,51000000,流行性感冒,农民,119,0,0.1478,0
2012,7,51000000,流行性感冒,干部职员,6,0,0.0075,0
2012,7,51000000,流行性感冒,离退人员,8,0,0.0099,0
2012,7,51000000,流行性感冒,家务及待业,25,0,0.0311,0
2012,7,51000000,流行性感冒,不详,9,0,0.0112,0
2012,7,51000000,流行性感冒,其它,13,0,0.0161,0
2012,7,51000000,手足口病,幼托儿童,892,0,1.1081,0
2012,7,51000000,手足口病,散居儿童,3422,2,4.2509,0.0025
2012,7,51000000,手足口病,学生,125,0,0.1553,0
2012,7,51000000,手足口病,教师,1,0,0.0012,0
2012,7,51000000,手足口病,医务人员,2,0,0.0025,0
2012,7,51000000,手足口病,农民,10,0,0.0124,0
2012,7,51000000,手足口病,家务及待业,1,0,0.0012,0
2012,7,51000000,手足口病,不详,1,0,0.0012,0
2012,7,51000000,手足口病,其它,12,0,0.0149,0
2012,8,51000000,登革热,其它,1,0,0.0012,0
2012,8,51000000,流行性感冒,幼托儿童,8,0,0.0099,0
2012,8,51000000,流行性感冒,散居儿童,62,0,0.077,0
2012,8,51000000,流行性感冒,学生,20,0,0.0248,0
2012,8,51000000,流行性感冒,医务人员,3,0,0.0037,0
2012,8,51000000,流行性感冒,工人,1,0,0.0012,0
2012,8,51000000,流行性感冒,农民,91,0,0.113,0
2012,8,51000000,流行性感冒,牧民,1,0,0.0012,0
2012,8,51000000,流行性感冒,离退人员,3,0,0.0037,0
2012,8,51000000,流行性感冒,家务及待业,9,0,0.0112,0
2012,8,51000000,流行性感冒,不详,2,0,0.0025,0
2012,8,51000000,流行性感冒,其它,4,0,0.005,0
2012,8,51000000,手足口病,幼托儿童,293,0,0.364,0
2012,8,51000000,手足口病,散居儿童,1753,2,2.1776,0.0025
2012,8,51000000,手足口病,学生,47,0,0.0584,0
2012,8,51000000,手足口病,保育员及保姆,1,0,0.0012,0
2012,8,51000000,手足口病,商业服务,1,0,0.0012,0
2012,8,51000000,手足口病,农民,5,0,0.0062,0
2012,8,51000000,手足口病,干部职员,1,0,0.0012,0
2012,8,51000000,手足口病,不详,1,0,0.0012,0
2012,8,51000000,手足口病,其它,4,0,0.005,0
2012,9,51000000,登革热,农民,1,0,0.0012,0
2012,9,51000000,流行性感冒,幼托儿童,17,0,0.0211,0
2012,9,51000000,流行性感冒,散居儿童,30,0,0.0373,0
2012,9,51000000,流行性感冒,学生,29,0,0.036,0
2012,9,51000000,流行性感冒,教师,1,0,0.0012,0
2012,9,51000000,流行性感冒,商业服务,1,0,0.0012,0
2012,9,51000000,流行性感冒,医务人员,2,0,0.0025,0
2012,9,51000000,流行性感冒,工人,1,0,0.0012,0
2012,9,51000000,流行性感冒,民工,1,0,0.0012,0
2012,9,51000000,流行性感冒,农民,79,0,0.0981,0
2012,9,51000000,流行性感冒,渔(船)民,1,0,0.0012,0
2012,9,51000000,流行性感冒,干部职员,1,0,0.0012,0
2012,9,51000000,流行性感冒,离退人员,1,0,0.0012,0
2012,9,51000000,流行性感冒,家务及待业,1,0,0.0012,0
2012,9,51000000,流行性感冒,不详,1,0,0.0012,0
2012,9,51000000,流行性感冒,其它,1,0,0.0012,0
2012,9,51000000,手足口病,幼托儿童,724,0,0.8994,0
2012,9,51000000,手足口病,散居儿童,1762,0,2.1888,0
2012,9,51000000,手足口病,学生,62,0,0.077,0
2012,9,51000000,手足口病,商业服务,1,0,0.0012,0
2012,9,51000000,手足口病,农民,2,0,0.0025,0
2012,9,51000000,手足口病,家务及待业,3,0,0.0037,0
2012,9,51000000,手足口病,不详,2,0,0.0025,0
2012,9,51000000,手足口病,其它,9,0,0.0112,0
2012,10,51000000,流行性感冒,幼托儿童,6,0,0.0075,0
2012,10,51000000,流行性感冒,散居儿童,22,0,0.0273,0
2012,10,51000000,流行性感冒,学生,15,0,0.0186,0
2012,10,51000000,流行性感冒,商业服务,2,0,0.0025,0
2012,10,51000000,流行性感冒,医务人员,1,0,0.0012,0
2012,10,51000000,流行性感冒,民工,1,0,0.0012,0
2012,10,51000000,流行性感冒,农民,82,0,0.1019,0
2012,10,51000000,流行性感冒,牧民,1,0,0.0012,0
2012,10,51000000,流行性感冒,离退人员,1,0,0.0012,0
2012,10,51000000,流行性感冒,其它,1,0,0.0012,0
2012,10,51000000,手足口病,幼托儿童,1224,0,1.5205,0
2012,10,51000000,手足口病,散居儿童,3346,1,4.1565,0.0012
2012,10,51000000,手足口病,学生,98,0,0.1217,0
2012,10,51000000,手足口病,教师,3,0,0.0037,0
2012,10,51000000,手足口病,医务人员,1,0,0.0012,0
2012,10,51000000,手足口病,工人,2,0,0.0025,0
2012,10,51000000,手足口病,农民,12,0,0.0149,0
2012,10,51000000,手足口病,家务及待业,6,0,0.0075,0
2012,10,51000000,手足口病,不详,4,0,0.005,0
2012,10,51000000,手足口病,其它,8,0,0.0099,0
2012,11,51000000,流行性感冒,幼托儿童,9,0,0.0112,0
2012,11,51000000,流行性感冒,散居儿童,16,0,0.0199,0
2012,11,51000000,流行性感冒,学生,18,0,0.0224,0
2012,11,51000000,流行性感冒,教师,1,0,0.0012,0
2012,11,51000000,流行性感冒,商业服务,2,0,0.0025,0
2012,11,51000000,流行性感冒,医务人员,1,0,0.0012,0
2012,11,51000000,流行性感冒,农民,84,0,0.1043,0
2012,11,51000000,流行性感冒,牧民,1,0,0.0012,0
2012,11,51000000,流行性感冒,家务及待业,1,0,0.0012,0
2012,11,51000000,流行性感冒,其它,2,0,0.0025,0
2012,11,51000000,手足口病,幼托儿童,1372,0,1.7043,0
2012,11,51000000,手足口病,散居儿童,2985,0,3.7081,0
2012,11,51000000,手足口病,学生,100,0,0.1242,0
2012,11,51000000,手足口病,教师,2,0,0.0025,0
2012,11,51000000,手足口病,商业服务,2,0,0.0025,0
2012,11,51000000,手足口病,工人,1,0,0.0012,0
2012,11,51000000,手足口病,农民,7,0,0.0087,0
2012,11,51000000,手足口病,干部职员,1,0,0.0012,0
2012,11,51000000,手足口病,家务及待业,2,0,0.0025,0
2012,11,51000000,手足口病,不详,3,0,0.0037,0
2012,11,51000000,手足口病,其它,7,0,0.0087,0
2012,12,51000000,流行性感冒,幼托儿童,7,0,0.0087,0
2012,12,51000000,流行性感冒,散居儿童,12,0,0.0149,0
2012,12,51000000,流行性感冒,学生,15,0,0.0186,0
2012,12,51000000,流行性感冒,教师,3,0,0.0037,0
2012,12,51000000,流行性感冒,商业服务,2,0,0.0025,0
2012,12,51000000,流行性感冒,工人,3,0,0.0037,0
2012,12,51000000,流行性感冒,民工,2,0,0.0025,0
2012,12,51000000,流行性感冒,农民,70,0,0.087,0
2012,12,51000000,流行性感冒,干部职员,1,0,0.0012,0
2012,12,51000000,流行性感冒,家务及待业,1,0,0.0012,0
2012,12,51000000,流行性感冒,不详,3,0,0.0037,0
2012,12,51000000,流行性感冒,其它,2,0,0.0025,0
2012,12,51000000,手足口病,幼托儿童,895,0,1.1118,0
2012,12,51000000,手足口病,散居儿童,2137,2,2.6547,0.0025
2012,12,51000000,手足口病,学生,84,0,0.1043,0
2012,12,51000000,手足口病,餐饮食品业,1,0,0.0012,0
2012,12,51000000,手足口病,商业服务,2,0,0.0025,0
2012,12,51000000,手足口病,工人,1,0,0.0012,0
2012,12,51000000,手足口病,民工,1,0,0.0012,0
2012,12,51000000,手足口病,农民,7,0,0.0087,0
2012,12,51000000,手足口病,干部职员,2,0,0.0025,0
2012,12,51000000,手足口病,家务及待业,3,0,0.0037,0
2012,12,51000000,手足口病,不详,2,0,0.0025,0
2012,12,51000000,手足口病,其它,6,0,0.0075,0
2012,0,52000000,流行性感冒,幼托儿童,42,0,0.1211,0
2012,0,52000000,流行性感冒,散居儿童,473,0,1.3635,0
2012,0,52000000,流行性感冒,学生,311,0,0.8965,0
2012,0,52000000,流行性感冒,教师,17,0,0.049,0
2012,0,52000000,流行性感冒,保育员及保姆,1,0,0.0029,0
2012,0,52000000,流行性感冒,餐饮食品业,2,0,0.0058,0
2012,0,52000000,流行性感冒,公共场所服务员,5,0,0.0144,0
2012,0,52000000,流行性感冒,商业服务,11,0,0.0317,0
2012,0,52000000,流行性感冒,医务人员,23,0,0.0663,0
2012,0,52000000,流行性感冒,工人,11,0,0.0317,0
2012,0,52000000,流行性感冒,民工,6,0,0.0173,0
2012,0,52000000,流行性感冒,农民,612,0,1.7642,0
2012,0,52000000,流行性感冒,牧民,1,0,0.0029,0
2012,0,52000000,流行性感冒,渔(船)民,1,0,0.0029,0
2012,0,52000000,流行性感冒,海员及长途驾驶员,1,0,0.0029,0
2012,0,52000000,流行性感冒,干部职员,20,0,0.0577,0
2012,0,52000000,流行性感冒,离退人员,31,0,0.0894,0
2012,0,52000000,流行性感冒,家务及待业,116,0,0.3344,0
2012,0,52000000,流行性感冒,不详,119,0,0.343,0
2012,0,52000000,流行性感冒,其它,31,0,0.0894,0
2012,0,52000000,手足口病,幼托儿童,9537,4,27.4921,0.0115
2012,0,52000000,手足口病,散居儿童,44507,47,128.2993,0.1355
2012,0,52000000,手足口病,学生,2297,1,6.6215,0.0029
2012,0,52000000,手足口病,教师,11,0,0.0317,0
2012,0,52000000,手足口病,餐饮食品业,1,0,0.0029,0
2012,0,52000000,手足口病,商业服务,4,0,0.0115,0
2012,0,52000000,手足口病,医务人员,1,0,0.0029,0
2012,0,52000000,手足口病,工人,4,0,0.0115,0
2012,0,52000000,手足口病,民工,1,0,0.0029,0
2012,0,52000000,手足口病,农民,56,0,0.1614,0
2012,0,52000000,手足口病,干部职员,9,0,0.0259,0
2012,0,52000000,手足口病,家务及待业,29,0,0.0836,0
2012,0,52000000,手足口病,不详,24,0,0.0692,0
2012,0,52000000,手足口病,其它,30,0,0.0865,0
2012,1,52000000,流行性感冒,幼托儿童,4,0,0.0115,0
2012,1,52000000,流行性感冒,散居儿童,59,0,0.1701,0
2012,1,52000000,流行性感冒,学生,24,0,0.0692,0
2012,1,52000000,流行性感冒,教师,3,0,0.0086,0
2012,1,52000000,流行性感冒,公共场所服务员,1,0,0.0029,0
2012,1,52000000,流行性感冒,商业服务,5,0,0.0144,0
2012,1,52000000,流行性感冒,医务人员,1,0,0.0029,0
2012,1,52000000,流行性感冒,工人,3,0,0.0086,0
2012,1,52000000,流行性感冒,农民,84,0,0.2421,0
2012,1,52000000,流行性感冒,干部职员,6,0,0.0173,0
2012,1,52000000,流行性感冒,离退人员,5,0,0.0144,0
2012,1,52000000,流行性感冒,家务及待业,28,0,0.0807,0
2012,1,52000000,流行性感冒,不详,20,0,0.0577,0
2012,1,52000000,流行性感冒,其它,6,0,0.0173,0
2012,1,52000000,手足口病,幼托儿童,78,0,0.2248,0
2012,1,52000000,手足口病,散居儿童,901,0,2.5973,0
2012,1,52000000,手足口病,学生,51,0,0.147,0
2012,1,52000000,手足口病,农民,2,0,0.0058,0
2012,1,52000000,手足口病,家务及待业,2,0,0.0058,0
2012,1,52000000,手足口病,不详,1,0,0.0029,0
2012,1,52000000,手足口病,其它,1,0,0.0029,0
2012,2,52000000,流行性感冒,幼托儿童,8,0,0.0231,0
2012,2,52000000,流行性感冒,散居儿童,103,0,0.2969,0
2012,2,52000000,流行性感冒,学生,50,0,0.1441,0
2012,2,52000000,流行性感冒,教师,2,0,0.0058,0
2012,2,52000000,流行性感冒,商业服务,2,0,0.0058,0
2012,2,52000000,流行性感冒,医务人员,5,0,0.0144,0
2012,2,52000000,流行性感冒,工人,4,0,0.0115,0
2012,2,52000000,流行性感冒,民工,2,0,0.0058,0
2012,2,52000000,流行性感冒,农民,84,0,0.2421,0
2012,2,52000000,流行性感冒,渔(船)民,1,0,0.0029,0
2012,2,52000000,流行性感冒,海员及长途驾驶员,1,0,0.0029,0
2012,2,52000000,流行性感冒,干部职员,3,0,0.0086,0
2012,2,52000000,流行性感冒,离退人员,11,0,0.0317,0
2012,2,52000000,流行性感冒,家务及待业,35,0,0.1009,0
2012,2,52000000,流行性感冒,不详,29,0,0.0836,0
2012,2,52000000,流行性感冒,其它,6,0,0.0173,0
2012,2,52000000,手足口病,幼托儿童,52,0,0.1499,0
2012,2,52000000,手足口病,散居儿童,665,0,1.917,0
2012,2,52000000,手足口病,学生,26,0,0.0749,0
2012,2,52000000,手足口病,教师,1,0,0.0029,0
2012,2,52000000,手足口病,农民,3,0,0.0086,0
2012,2,52000000,手足口病,不详,1,0,0.0029,0
2012,2,52000000,手足口病,其它,1,0,0.0029,0
2012,3,52000000,流行性感冒,幼托儿童,13,0,0.0375,0
2012,3,52000000,流行性感冒,散居儿童,64,0,0.1845,0
2012,3,52000000,流行性感冒,学生,89,0,0.2566,0
2012,3,52000000,流行性感冒,教师,5,0,0.0144,0
2012,3,52000000,流行性感冒,餐饮食品业,1,0,0.0029,0
2012,3,52000000,流行性感冒,公共场所服务员,1,0,0.0029,0
2012,3,52000000,流行性感冒,民工,1,0,0.0029,0
2012,3,52000000,流行性感冒,农民,70,0,0.2018,0
2012,3,52000000,流行性感冒,干部职员,3,0,0.0086,0
2012,3,52000000,流行性感冒,离退人员,4,0,0.0115,0
2012,3,52000000,流行性感冒,家务及待业,18,0,0.0519,0
2012,3,52000000,流行性感冒,不详,30,0,0.0865,0
2012,3,52000000,流行性感冒,其它,1,0,0.0029,0
2012,3,52000000,手足口病,幼托儿童,303,0,0.8735,0
2012,3,52000000,手足口病,散居儿童,1049,0,3.0239,0
2012,3,52000000,手足口病,学生,46,0,0.1326,0
2012,3,52000000,手足口病,教师,1,0,0.0029,0
2012,3,52000000,手足口病,农民,1,0,0.0029,0
2012,3,52000000,手足口病,干部职员,1,0,0.0029,0
2012,4,52000000,流行性感冒,幼托儿童,1,0,0.0029,0
2012,4,52000000,流行性感冒,散居儿童,19,0,0.0548,0
2012,4,52000000,流行性感冒,学生,47,0,0.1355,0
2012,4,52000000,流行性感冒,商业服务,1,0,0.0029,0
2012,4,52000000,流行性感冒,医务人员,2,0,0.0058,0
2012,4,52000000,流行性感冒,农民,40,0,0.1153,0
2012,4,52000000,流行性感冒,干部职员,3,0,0.0086,0
2012,4,52000000,流行性感冒,家务及待业,4,0,0.0115,0
2012,4,52000000,流行性感冒,不详,6,0,0.0173,0
2012,4,52000000,流行性感冒,其它,2,0,0.0058,0
2012,4,52000000,手足口病,幼托儿童,1429,1,4.1193,0.0029
2012,4,52000000,手足口病,散居儿童,3619,3,10.4324,0.0086
2012,4,52000000,手足口病,学生,127,0,0.3661,0
2012,4,52000000,手足口病,商业服务,1,0,0.0029,0
2012,4,52000000,手足口病,农民,4,0,0.0115,0
2012,4,52000000,手足口病,干部职员,2,0,0.0058,0
2012,4,52000000,手足口病,家务及待业,2,0,0.0058,0
2012,4,52000000,手足口病,不详,1,0,0.0029,0
2012,5,52000000,流行性感冒,幼托儿童,1,0,0.0029,0
2012,5,52000000,流行性感冒,散居儿童,12,0,0.0346,0
2012,5,52000000,流行性感冒,学生,5,0,0.0144,0
2012,5,52000000,流行性感冒,工人,1,0,0.0029,0
2012,5,52000000,流行性感冒,农民,33,0,0.0951,0
2012,5,52000000,流行性感冒,不详,3,0,0.0086,0
2012,5,52000000,流行性感冒,其它,3,0,0.0086,0
2012,5,52000000,手足口病,幼托儿童,2941,0,8.478,0
2012,5,52000000,手足口病,散居儿童,9781,5,28.1955,0.0144
2012,5,52000000,手足口病,学生,672,0,1.9372,0
2012,5,52000000,手足口病,教师,3,0,0.0086,0
2012,5,52000000,手足口病,商业服务,1,0,0.0029,0
2012,5,52000000,手足口病,医务人员,1,0,0.0029,0
2012,5,52000000,手足口病,工人,3,0,0.0086,0
2012,5,52000000,手足口病,农民,11,0,0.0317,0
2012,5,52000000,手足口病,干部职员,3,0,0.0086,0
